sep=,
Group,BinaryPath,GitPath,URL,Name,Description,Language,Stars,Size,PushDate,hasIssues,Forks
Bearded-Hen,/run/media/roy/Data/top1000/Bearded-Hen-Android-Bootstrap,/run/media/roy/Data/top1000/Bearded-Hen-Android-Bootstrap,https://github.com/Bearded-Hen/Android-Bootstrap,Android-Bootstrap,Bootstrap style widgets for Android with Glyph Icons,Java,5215,14691,Wed Jun 01 12:24:28 CEST 2016,true,1191
toddway,/run/media/roy/Data/top1000/toddway-MaterialTransitions,/run/media/roy/Data/top1000/toddway-MaterialTransitions,https://github.com/toddway/MaterialTransitions,MaterialTransitions,Sample material transition animations for Android,Java,938,977,Tue Nov 24 15:47:42 CET 2015,true,162
orhanobut,/run/media/roy/Data/top1000/orhanobut-hawk,/run/media/roy/Data/top1000/orhanobut-hawk,https://github.com/orhanobut/hawk,hawk,Secure Simple Key-Value Storage for Android,Java,1576,857,Mon May 30 10:22:46 CEST 2016,true,164
geometer,/run/media/roy/Data/top1000/geometer-FBReaderJ,/run/media/roy/Data/top1000/geometer-FBReaderJ,https://github.com/geometer/FBReaderJ,FBReaderJ,Official FBReaderJ project repository,Java,1077,114132,Sat May 28 20:32:05 CEST 2016,true,681
guardianproject,/run/media/roy/Data/top1000/guardianproject-ChatSecureAndroid,/run/media/roy/Data/top1000/guardianproject-ChatSecureAndroid,https://github.com/guardianproject/ChatSecureAndroid,ChatSecureAndroid,PLEASE REPORT ALL ISSUES ON OUR PROJECT HERE:,Java,977,60625,Mon Apr 04 00:07:56 CEST 2016,true,542
PomepuyN,/run/media/roy/Data/top1000/PomepuyN-BlurEffectForAndroidDesign,/run/media/roy/Data/top1000/PomepuyN-BlurEffectForAndroidDesign,https://github.com/PomepuyN/BlurEffectForAndroidDesign,BlurEffectForAndroidDesign,Sample to show how to implement blur graphical tricks,Java,1715,1570,Mon Mar 21 08:32:29 CET 2016,true,507
saiwu-bigkoo,/run/media/roy/Data/top1000/saiwu-bigkoo-Android-PickerView,/run/media/roy/Data/top1000/saiwu-bigkoo-Android-PickerView,https://github.com/saiwu-bigkoo/Android-PickerView,Android-PickerView,仿iOS的PickerView控件，有时间选择和选项选择并支持一二三级联动效果,Java,1463,1753,Thu Apr 28 04:06:04 CEST 2016,true,532
android10,/run/media/roy/Data/top1000/android10-frodo,/run/media/roy/Data/top1000/android10-frodo,https://github.com/android10/frodo,frodo,Android Library for Logging RxJava Observables and Subscribers.,Java,763,228,Fri May 27 16:55:19 CEST 2016,true,53
keklikhasan,/run/media/roy/Data/top1000/keklikhasan-LDrawer,/run/media/roy/Data/top1000/keklikhasan-LDrawer,https://github.com/keklikhasan/LDrawer,LDrawer,Android drawer icon with material design animation,Java,1234,921,Fri Oct 24 23:38:15 CEST 2014,true,389
kiteco,/run/media/roy/Data/top1000/kiteco-plugins,/run/media/roy/Data/top1000/kiteco-plugins,https://github.com/kiteco/plugins,plugins,Editor plugins for Kite,Java,1006,919,Thu Jun 02 03:00:09 CEST 2016,true,82
Bukkit,/run/media/roy/Data/top1000/Bukkit-Bukkit,/run/media/roy/Data/top1000/Bukkit-Bukkit,https://github.com/Bukkit/Bukkit,Bukkit,The Minecraft Mod API,Java,1668,19858,Thu Jan 21 14:15:33 CET 2016,false,1128
cyrilmottier,/run/media/roy/Data/top1000/cyrilmottier-GreenDroid,/run/media/roy/Data/top1000/cyrilmottier-GreenDroid,https://github.com/cyrilmottier/GreenDroid,GreenDroid,GreenDroid is a development library for the Android platform. It makes UI developments easier and consistent through your applications.,Java,2627,1914,Wed Jul 24 09:16:04 CEST 2013,false,1029
rey5137,/run/media/roy/Data/top1000/rey5137-material,/run/media/roy/Data/top1000/rey5137-material,https://github.com/rey5137/material,material,A library to bring fully animated Material Design components to pre-Lolipop Android. ,Java,3715,4626,Thu Jun 02 06:27:29 CEST 2016,true,950
edmodo,/run/media/roy/Data/top1000/edmodo-cropper,/run/media/roy/Data/top1000/edmodo-cropper,https://github.com/edmodo/cropper,cropper,Android widget for cropping and rotating an image.,Java,1962,13316,Sun May 01 12:03:09 CEST 2016,true,741
socketio,/run/media/roy/Data/top1000/socketio-socket.io-client-java,/run/media/roy/Data/top1000/socketio-socket.io-client-java,https://github.com/socketio/socket.io-client-java,socket.io-client-java,Full-featured Socket.IO Client Library for Java which is compatible with Socket.IO v1.0 and later.,Java,1220,1309,Fri May 13 10:59:44 CEST 2016,true,267
mrwonderman,/run/media/roy/Data/top1000/mrwonderman-android-square-progressbar,/run/media/roy/Data/top1000/mrwonderman-android-square-progressbar,https://github.com/mrwonderman/android-square-progressbar,android-square-progressbar,An android library to display a progressbar that goes around an image.,Java,828,4674,Tue Jul 14 11:26:11 CEST 2015,true,240
apache,/run/media/roy/Data/top1000/apache-mahout,/run/media/roy/Data/top1000/apache-mahout,https://github.com/apache/mahout,mahout,Mirror of Apache Mahout,Java,826,51025,Wed Jun 01 06:23:43 CEST 2016,false,618
googlesamples,/run/media/roy/Data/top1000/googlesamples-android-UniversalMusicPlayer,/run/media/roy/Data/top1000/googlesamples-android-UniversalMusicPlayer,https://github.com/googlesamples/android-UniversalMusicPlayer,android-UniversalMusicPlayer,This sample shows how to implement an audio media app that works across multiple form factors and provide a consistent user experience on Android phones tablets Auto Wear and Cast devices,Java,5296,7803,Wed Apr 06 20:52:20 CEST 2016,true,1617
hongyangAndroid,/run/media/roy/Data/top1000/hongyangAndroid-android-percent-support-extend,/run/media/roy/Data/top1000/hongyangAndroid-android-percent-support-extend,https://github.com/hongyangAndroid/android-percent-support-extend,android-percent-support-extend,a extends lib for android-percent-support(Google百分比布局库的扩展),Java,921,2542,Mon Mar 07 10:34:17 CET 2016,true,340
JeroenMols,/run/media/roy/Data/top1000/JeroenMols-LandscapeVideoCamera,/run/media/roy/Data/top1000/JeroenMols-LandscapeVideoCamera,https://github.com/JeroenMols/LandscapeVideoCamera,LandscapeVideoCamera,Powerful custom Android Camera with granular control over the video quality and filesize restricting recordings to landscape only.,Java,764,61216,Tue May 31 13:29:20 CEST 2016,true,180
pardom,/run/media/roy/Data/top1000/pardom-ActiveAndroid,/run/media/roy/Data/top1000/pardom-ActiveAndroid,https://github.com/pardom/ActiveAndroid,ActiveAndroid,Active record style SQLite persistence for Android,Java,3822,18083,Mon May 16 18:37:03 CEST 2016,true,968
wasabeef,/run/media/roy/Data/top1000/wasabeef-glide-transformations,/run/media/roy/Data/top1000/wasabeef-glide-transformations,https://github.com/wasabeef/glide-transformations,glide-transformations,An Android transformation library providing a variety of image transformations for Glide.,Java,1402,22276,Tue May 10 23:44:40 CEST 2016,true,246
danielzeller,/run/media/roy/Data/top1000/danielzeller-Depth-LIB-Android-,/run/media/roy/Data/top1000/danielzeller-Depth-LIB-Android-,https://github.com/danielzeller/Depth-LIB-Android-,Depth-LIB-Android-,A library that gives depth to Views.,Java,2478,3582,Tue May 24 11:48:00 CEST 2016,true,326
eishay,/run/media/roy/Data/top1000/eishay-jvm-serializers,/run/media/roy/Data/top1000/eishay-jvm-serializers,https://github.com/eishay/jvm-serializers,jvm-serializers,Benchmark comparing serialization libraries on the JVM ,Java,1316,125149,Sun May 15 17:23:11 CEST 2016,true,259
nirhart,/run/media/roy/Data/top1000/nirhart-ParallaxScroll,/run/media/roy/Data/top1000/nirhart-ParallaxScroll,https://github.com/nirhart/ParallaxScroll,ParallaxScroll,Parallax ScrollView and ListView for Android,Java,730,1004,Sat Oct 25 21:52:17 CEST 2014,true,190
Yalantis,/run/media/roy/Data/top1000/Yalantis-Euclid,/run/media/roy/Data/top1000/Yalantis-Euclid,https://github.com/Yalantis/Euclid,Euclid,User Profile Interface Animation,Java,1449,592,Fri Dec 11 10:03:12 CET 2015,true,387
hitherejoe,/run/media/roy/Data/top1000/hitherejoe-Android-Boilerplate,/run/media/roy/Data/top1000/hitherejoe-Android-Boilerplate,https://github.com/hitherejoe/Android-Boilerplate,Android-Boilerplate,Android Boilerplate project using RxJava Dagger 2 Espresso Mockito + more!,Java,1360,523,Sun Feb 14 01:31:34 CET 2016,true,493
jasonpolites,/run/media/roy/Data/top1000/jasonpolites-gesture-imageview,/run/media/roy/Data/top1000/jasonpolites-gesture-imageview,https://github.com/jasonpolites/gesture-imageview,gesture-imageview,Implements pinch-zoom rotate pan as an ImageView for Android 2.1+,Java,1013,1377,Wed Sep 16 13:41:28 CEST 2015,true,558
LyndonChin,/run/media/roy/Data/top1000/LyndonChin-AndroidRubberIndicator,/run/media/roy/Data/top1000/LyndonChin-AndroidRubberIndicator,https://github.com/LyndonChin/AndroidRubberIndicator,AndroidRubberIndicator,A rubber indicator,Java,1223,168,Mon Apr 18 06:42:33 CEST 2016,true,193
johannilsson,/run/media/roy/Data/top1000/johannilsson-android-actionbar,/run/media/roy/Data/top1000/johannilsson-android-actionbar,https://github.com/johannilsson/android-actionbar,android-actionbar,DEPRECATED Android Action Bar Implementation,Java,1411,607,Wed May 13 16:47:28 CEST 2015,true,635
dropwizard,/run/media/roy/Data/top1000/dropwizard-dropwizard,/run/media/roy/Data/top1000/dropwizard-dropwizard,https://github.com/dropwizard/dropwizard,dropwizard,A damn simple library for building production-ready RESTful web services.,Java,4453,36823,Wed Jun 01 18:34:31 CEST 2016,true,1968
jackpal,/run/media/roy/Data/top1000/jackpal-Android-Terminal-Emulator,/run/media/roy/Data/top1000/jackpal-Android-Terminal-Emulator,https://github.com/jackpal/Android-Terminal-Emulator,Android-Terminal-Emulator,A VT-100 terminal emulator for the Android OS,Java,1221,10095,Mon Feb 01 11:09:43 CET 2016,false,498
chiuki,/run/media/roy/Data/top1000/chiuki-advanced-textview,/run/media/roy/Data/top1000/chiuki-advanced-textview,https://github.com/chiuki/advanced-textview,advanced-textview,Advanced Android TextView,Java,888,558,Sat Aug 29 09:57:02 CEST 2015,true,155
xetorthio,/run/media/roy/Data/top1000/xetorthio-jedis,/run/media/roy/Data/top1000/xetorthio-jedis,https://github.com/xetorthio/jedis,jedis,A blazingly small and sane redis java client,Java,3713,91818,Wed Jun 01 23:50:01 CEST 2016,true,1732
apache,/run/media/roy/Data/top1000/apache-incubator-zeppelin,/run/media/roy/Data/top1000/apache-incubator-zeppelin,https://github.com/apache/incubator-zeppelin,incubator-zeppelin,Mirror of Apache Zeppelin (Incubating),Java,1523,101588,Thu Jun 02 09:41:59 CEST 2016,false,758
ogaclejapan,/run/media/roy/Data/top1000/ogaclejapan-ArcLayout,/run/media/roy/Data/top1000/ogaclejapan-ArcLayout,https://github.com/ogaclejapan/ArcLayout,ArcLayout,A very simple arc layout library for Android,Java,765,5750,Sat Apr 16 08:42:23 CEST 2016,true,178
Dreampie,/run/media/roy/Data/top1000/Dreampie-Resty,/run/media/roy/Data/top1000/Dreampie-Resty,https://github.com/Dreampie/Resty,Resty,The minimalist framework of RESTful(server and client) - Resty,Java,728,2104,Mon May 23 04:53:40 CEST 2016,true,298
castorflex,/run/media/roy/Data/top1000/castorflex-SmoothProgressBar,/run/media/roy/Data/top1000/castorflex-SmoothProgressBar,https://github.com/castorflex/SmoothProgressBar,SmoothProgressBar,A small Android library allowing you to have a smooth and customizable horizontal indeterminate ProgressBar,Java,3090,16707,Wed Jun 01 20:01:12 CEST 2016,true,929
facebook,/run/media/roy/Data/top1000/facebook-device-year-class,/run/media/roy/Data/top1000/facebook-device-year-class,https://github.com/facebook/device-year-class,device-year-class,A library that analyzes an Android device's specifications and calculates which year the device would be considered "high end”.,Java,1263,465,Fri May 20 11:24:09 CEST 2016,true,134
DreaminginCodeZH,/run/media/roy/Data/top1000/DreaminginCodeZH-Douya,/run/media/roy/Data/top1000/DreaminginCodeZH-Douya,https://github.com/DreaminginCodeZH/Douya,Douya,开源的 Material Design 豆瓣客户端（A Material Design app for douban.com）。,Java,1893,12000,Fri May 27 05:27:44 CEST 2016,true,505
unclebob,/run/media/roy/Data/top1000/unclebob-fitnesse,/run/media/roy/Data/top1000/unclebob-fitnesse,https://github.com/unclebob/fitnesse,fitnesse,FitNesse -- The Acceptance Test Wiki,Java,770,75701,Wed Jun 01 21:43:42 CEST 2016,true,406
code4craft,/run/media/roy/Data/top1000/code4craft-webmagic,/run/media/roy/Data/top1000/code4craft-webmagic,https://github.com/code4craft/webmagic,webmagic,A scalable web crawler framework for Java.,Java,2577,36033,Tue May 31 09:47:20 CEST 2016,true,1552
zzz40500,/run/media/roy/Data/top1000/zzz40500-AndroidSweetSheet,/run/media/roy/Data/top1000/zzz40500-AndroidSweetSheet,https://github.com/zzz40500/AndroidSweetSheet,AndroidSweetSheet,一个富有动感的Sheet(选择器),Java,1222,4332,Thu Mar 03 11:07:12 CET 2016,true,253
Marswin,/run/media/roy/Data/top1000/Marswin-MarsDaemon,/run/media/roy/Data/top1000/Marswin-MarsDaemon,https://github.com/Marswin/MarsDaemon,MarsDaemon,A lite library you can make your project depend it easily and your project will be UNDEAD (contains api from 9 to 23 lol).,Java,836,1069,Sat Mar 19 10:39:32 CET 2016,true,245
square,/run/media/roy/Data/top1000/square-keywhiz,/run/media/roy/Data/top1000/square-keywhiz,https://github.com/square/keywhiz,keywhiz,A system for distributing and managing secrets,Java,1357,5417,Thu Jun 02 00:22:38 CEST 2016,true,96
Yalantis,/run/media/roy/Data/top1000/Yalantis-Phoenix,/run/media/roy/Data/top1000/Yalantis-Phoenix,https://github.com/Yalantis/Phoenix,Phoenix,Phoenix Pull-to-Refresh,Java,2404,710,Wed May 04 08:28:11 CEST 2016,true,697
daimajia,/run/media/roy/Data/top1000/daimajia-AnimeTaste,/run/media/roy/Data/top1000/daimajia-AnimeTaste,https://github.com/daimajia/AnimeTaste,AnimeTaste,Taste global original animation,Java,1266,14432,Tue Dec 01 14:27:09 CET 2015,true,437
geeeeeeeeek,/run/media/roy/Data/top1000/geeeeeeeeek-WeChatLuckyMoney,/run/media/roy/Data/top1000/geeeeeeeeek-WeChatLuckyMoney,https://github.com/geeeeeeeeek/WeChatLuckyMoney,WeChatLuckyMoney,:moneybag: 微信抢红包插件 帮助你在微信群聊抢红包时战无不胜. An Android app that helps you snatch virtual red envelopes in WeChat group chat. ,Java,3188,1023,Tue May 31 18:04:46 CEST 2016,true,1125
lguipeng,/run/media/roy/Data/top1000/lguipeng-Notes,/run/media/roy/Data/top1000/lguipeng-Notes,https://github.com/lguipeng/Notes,Notes,Material Design Notes App,Java,1015,16922,Fri Feb 05 08:32:13 CET 2016,true,371
code4craft,/run/media/roy/Data/top1000/code4craft-netty-learning,/run/media/roy/Data/top1000/code4craft-netty-learning,https://github.com/code4craft/netty-learning,netty-learning,Netty learning.,Java,772,4118,Tue Sep 01 09:12:07 CEST 2015,true,394
ether,/run/media/roy/Data/top1000/ether-pad,/run/media/roy/Data/top1000/ether-pad,https://github.com/ether/pad,pad,Etherpad Open-Source Repository,Java,993,28012,Tue May 14 06:56:26 CEST 2013,true,194
neo4j,/run/media/roy/Data/top1000/neo4j-neo4j,/run/media/roy/Data/top1000/neo4j-neo4j,https://github.com/neo4j/neo4j,neo4j,Graphs for Everyone,Java,2647,364085,Thu Jun 02 10:14:16 CEST 2016,true,929
ZhaoKaiQiang,/run/media/roy/Data/top1000/ZhaoKaiQiang-KLog,/run/media/roy/Data/top1000/ZhaoKaiQiang-KLog,https://github.com/ZhaoKaiQiang/KLog,KLog,这是一个Android专用的LogCat工具，主要功能为打印行号、函数调用、Json解析、XML解析、点击跳转、Log信息保存等功能,Java,753,1145,Tue Mar 22 17:27:57 CET 2016,true,160
tinkerpop,/run/media/roy/Data/top1000/tinkerpop-gremlin,/run/media/roy/Data/top1000/tinkerpop-gremlin,https://github.com/tinkerpop/gremlin,gremlin,A Graph Traversal Language,Java,1504,14323,Tue Feb 02 12:59:34 CET 2016,false,164
mik3y,/run/media/roy/Data/top1000/mik3y-usb-serial-for-android,/run/media/roy/Data/top1000/mik3y-usb-serial-for-android,https://github.com/mik3y/usb-serial-for-android,usb-serial-for-android,Android USB host serial driver library for CDC FTDI Arduino and other devices.,Java,752,318,Mon May 02 03:49:49 CEST 2016,true,454
linger1216,/run/media/roy/Data/top1000/linger1216-labelview,/run/media/roy/Data/top1000/linger1216-labelview,https://github.com/linger1216/labelview,labelview,Sometimes we need to show a label above an ImageView or any other views. Well LabelView will be able to help you. It's easy to implement as well!,Java,1024,4044,Wed May 04 05:27:38 CEST 2016,true,237
google,/run/media/roy/Data/top1000/google-j2objc,/run/media/roy/Data/top1000/google-j2objc,https://github.com/google/j2objc,j2objc,A Java to iOS Objective-C translation tool and runtime.,Java,4120,37350,Wed Jun 01 18:12:08 CEST 2016,true,528
facebook,/run/media/roy/Data/top1000/facebook-conceal,/run/media/roy/Data/top1000/facebook-conceal,https://github.com/facebook/conceal,conceal,Conceal provides easy Android APIs for performing fast encryption and authentication of data.,Java,1857,29010,Mon May 02 08:53:34 CEST 2016,true,316
zzz40500,/run/media/roy/Data/top1000/zzz40500-android-shapeLoadingView,/run/media/roy/Data/top1000/zzz40500-android-shapeLoadingView,https://github.com/zzz40500/android-shapeLoadingView,android-shapeLoadingView,高仿新版58 加载动画,Java,992,259,Mon Aug 31 05:12:21 CEST 2015,true,287
elastic,/run/media/roy/Data/top1000/elastic-elasticsearch-hadoop,/run/media/roy/Data/top1000/elastic-elasticsearch-hadoop,https://github.com/elastic/elasticsearch-hadoop,elasticsearch-hadoop, :elephant: Elasticsearch real-time search and analytics natively integrated with Hadoop,Java,731,6876,Tue May 31 15:34:29 CEST 2016,true,395
